Total_Energy,ID
0.7410492591109332,1
4.992012179055133,2
23.935578660234142,3
40.953718251015125,4
52.87271174976797,5
56.41019044824259,6
69.47063778368717,7
55.09033164,8
48.695690975400005,9
44.06539915631704,10
37.26764625972712,11
34.36172307785344,12
61.99724353,13
32.53828638377194,14
34.05568741755944,15
30.910815887974746,16
17.672153809983595,17
14.219698531134068,18
14.219698531134068,19
0.7410492591109332,20
4.992012179055133,21
23.935578660234142,22
40.953718251015125,23
52.87271174976797,24
56.41019044824259,25
69.47063778368717,26
55.09033164,27
48.695690975400005,28
44.06539915631704,29
37.26764625972712,30
34.36172307785344,31
61.99724353,32
32.53828638377194,33
34.05568741755944,34
30.910815887974746,35
17.672153809983595,36
14.219698531134068,37
14.219698531134068,38
0.7410492591109332,39
4.992012179055133,40
23.935578660234142,41
40.953718251015125,42
52.87271174976797,43
56.41019044824259,44
69.47063778368717,45
55.09033164,46
48.695690975400005,47
44.06539915631704,48
37.26764625972712,49
34.36172307785344,50
61.99724353,51
32.53828638377194,52
34.05568741755944,53
30.910815887974746,54
17.672153809983595,55
14.219698531134068,56
14.219698531134068,57
0.7410492591109332,58
4.992012179055133,59
23.935578660234142,60
40.953718251015125,61
52.87271174976797,62
56.41019044824259,63
69.47063778368717,64
55.09033164,65
48.695690975400005,66
44.06539915631704,67
37.26764625972712,68
34.36172307785344,69
61.99724353,70
32.53828638377194,71
34.05568741755944,72
30.910815887974746,73
17.672153809983595,74
14.219698531134068,75
14.219698531134068,76
23.935578660234142,77
40.953718251015125,78
52.87271174976797,79
56.41019044824259,80
69.47063778368717,81
55.09033164,82
48.695690975400005,83
44.06539915631704,84
37.26764625972712,85
34.36172307785344,86
61.99724353,87
32.53828638377194,88
34.05568741755944,89
30.910815887974746,90
17.672153809983595,91
14.219698531134068,92
14.219698531134068,93
0.7410492591109332,94
4.992012179055133,95
23.935578660234142,96
40.953718251015125,97
52.87271174976797,98
56.41019044824259,99
69.47063778368717,100
55.09033164,101
48.695690975400005,102
44.06539915631704,103
37.26764625972712,104
34.36172307785344,105
61.99724353,106
32.53828638377194,107
34.05568741755944,108
30.910815887974746,109
17.672153809983595,110
14.219698531134068,111
14.219698531134068,112
